time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761327076639,simple,Load Cells,simple,simple.0,71804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,-1.36,-1.1,1.95,-0.41,2.04,0.0,0.0,0.0,0.0,0.0,0.0,2.44,-1.77,0.94,0.0,0.0,0.0,1.0,1.0,-1.3649364709854126,0.9172047972679138,-0.7862306237220764
1761327076641,simple,Load Cells,simple,simple.0,71805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,-1.36,2.9,1.95,1.59,2.04,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.23,4.94,0.0,0.0,0.0,1.0,1.0,-1.2701420783996582,0.805326521396637,-0.7940006256103516
1761327076643,simple,Load Cells,simple,simple.0,71806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,-4.36,1.9,-0.05,-0.41,1.04,0.0,0.0,0.0,0.0,0.0,0.0,-1.56,-4.77,2.94,0.0,0.0,0.0,1.0,1.0,-0.46154019236564636,0.28733497858047485,-0.2651525139808655
1761327076645,simple,Load Cells,simple,simple.0,71807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,-0.36,-2.1,-0.05,-5.41,-1.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,-5.77,-4.06,0.0,0.0,0.0,1.0,1.0,0.2356911301612854,-0.29669925570487976,0.18550963699817657
1761327076647,simple,Load Cells,simple,simple.0,71808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.64,3.9,-1.05,3.59,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-1.56,4.23,3.94,0.0,0.0,0.0,1.0,1.0,0.9961187839508057,-0.7959622740745544,0.7240703105926514
1761327076650,simple,Load Cells,simple,simple.0,71809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,-0.36,0.9,-0.05,0.59,4.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,0.23,4.94,0.0,0.0,0.0,1.0,1.0,1.4177727699279785,-0.9477618932723999,0.9008386731147766
1761327076652,simple,Load Cells,simple,simple.0,71810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.51,1.64,3.9,-4.05,-3.41,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,-6.56,-1.77,2.94,0.0,0.0,0.0,1.0,1.0,0.15125672519207,-0.11237114667892456,0.08207101374864578
1761327076654,simple,Load Cells,simple,simple.0,71811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,-2.36,-0.1,0.95,-0.41,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,3.44,-2.77,-1.06,0.0,0.0,0.0,1.0,1.0,-0.9132383465766907,0.6850696802139282,-0.5409888029098511
1761327076656,simple,Load Cells,simple,simple.0,71812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,2.64,-3.1,-1.05,-0.41,-2.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,2.23,-6.06,0.0,0.0,0.0,1.0,1.0,-1.3721885681152344,0.9512118697166443,-0.8017706871032715
1761327076658,simple,Load Cells,simple,simple.0,71813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,-1.36,4.9,-3.05,-1.41,1.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.56,-2.77,5.94,0.0,0.0,0.0,1.0,1.0,-1.1592894792556763,0.8023694157600403,-0.7061021327972412
1761327076660,simple,Load Cells,simple,simple.0,71814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,-2.36,2.9,-3.05,0.59,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,-3.56,-1.77,1.94,0.0,0.0,0.0,1.0,1.0,-0.33929160237312317,0.19418522715568542,-0.13500438630580902
1761327076663,simple,Load Cells,simple,simple.0,71815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,4.64,1.9,-2.05,0.59,-2.96,0.0,0.0,0.0,0.0,0.0,0.0,-2.56,5.23,-1.06,0.0,0.0,0.0,1.0,1.0,1.0556889772415161,-0.7274553179740906,0.7153290510177612
