run,axis,rmse,pearson_r,peak_amp,peak_idx
"0       mounted_spiral5_10.08.2025.csv
1       mounted_spiral5_10.08.2025.csv
2       mounted_spiral5_10.08.2025.csv
3       mounted_spiral5_10.08.2025.csv
4       mounted_spiral5_10.08.2025.csv
                     ...              
8940    mounted_spiral5_10.08.2025.csv
8941    mounted_spiral5_10.08.2025.csv
8942    mounted_spiral5_10.08.2025.csv
8943    mounted_spiral5_10.08.2025.csv
8944    mounted_spiral5_10.08.2025.csv
Name: source_path, Length: 8945, dtype: object",x,26.97241811295511,0.9999559737416654,7768.275098115411,5517
"0       mounted_spiral5_10.08.2025.csv
1       mounted_spiral5_10.08.2025.csv
2       mounted_spiral5_10.08.2025.csv
3       mounted_spiral5_10.08.2025.csv
4       mounted_spiral5_10.08.2025.csv
                     ...              
8940    mounted_spiral5_10.08.2025.csv
8941    mounted_spiral5_10.08.2025.csv
8942    mounted_spiral5_10.08.2025.csv
8943    mounted_spiral5_10.08.2025.csv
8944    mounted_spiral5_10.08.2025.csv
Name: source_path, Length: 8945, dtype: object",y,57.765320250484784,0.9998673018650829,-5856.258361786987,6923
"0       mounted_spiral5_10.08.2025.csv
1       mounted_spiral5_10.08.2025.csv
2       mounted_spiral5_10.08.2025.csv
3       mounted_spiral5_10.08.2025.csv
4       mounted_spiral5_10.08.2025.csv
                     ...              
8940    mounted_spiral5_10.08.2025.csv
8941    mounted_spiral5_10.08.2025.csv
8942    mounted_spiral5_10.08.2025.csv
8943    mounted_spiral5_10.08.2025.csv
8944    mounted_spiral5_10.08.2025.csv
Name: source_path, Length: 8945, dtype: object",z,43.161427937778875,0.9995405462321855,-3793.0,5495
"0       mounted_spiral5_10.08.2025.csv
1       mounted_spiral5_10.08.2025.csv
2       mounted_spiral5_10.08.2025.csv
3       mounted_spiral5_10.08.2025.csv
4       mounted_spiral5_10.08.2025.csv
                     ...              
8940    mounted_spiral5_10.08.2025.csv
8941    mounted_spiral5_10.08.2025.csv
8942    mounted_spiral5_10.08.2025.csv
8943    mounted_spiral5_10.08.2025.csv
8944    mounted_spiral5_10.08.2025.csv
Name: source_path, Length: 8945, dtype: object",mag,48.5212350561617,0.9998648203296551,8725.779392123091,5495
"0       mounted_spiral6_10.08.2025.csv
1       mounted_spiral6_10.08.2025.csv
2       mounted_spiral6_10.08.2025.csv
3       mounted_spiral6_10.08.2025.csv
4       mounted_spiral6_10.08.2025.csv
                     ...              
9486    mounted_spiral6_10.08.2025.csv
9487    mounted_spiral6_10.08.2025.csv
9488    mounted_spiral6_10.08.2025.csv
9489    mounted_spiral6_10.08.2025.csv
9490    mounted_spiral6_10.08.2025.csv
Name: source_path, Length: 9491, dtype: object",x,30.44026544367978,0.9999502160090474,7777.467486270837,5601
"0       mounted_spiral6_10.08.2025.csv
1       mounted_spiral6_10.08.2025.csv
2       mounted_spiral6_10.08.2025.csv
3       mounted_spiral6_10.08.2025.csv
4       mounted_spiral6_10.08.2025.csv
                     ...              
9486    mounted_spiral6_10.08.2025.csv
9487    mounted_spiral6_10.08.2025.csv
9488    mounted_spiral6_10.08.2025.csv
9489    mounted_spiral6_10.08.2025.csv
9490    mounted_spiral6_10.08.2025.csv
Name: source_path, Length: 9491, dtype: object",y,58.135227033237896,0.9998285121104935,-5969.395446776834,7007
"0       mounted_spiral6_10.08.2025.csv
1       mounted_spiral6_10.08.2025.csv
2       mounted_spiral6_10.08.2025.csv
3       mounted_spiral6_10.08.2025.csv
4       mounted_spiral6_10.08.2025.csv
                     ...              
9486    mounted_spiral6_10.08.2025.csv
9487    mounted_spiral6_10.08.2025.csv
9488    mounted_spiral6_10.08.2025.csv
9489    mounted_spiral6_10.08.2025.csv
9490    mounted_spiral6_10.08.2025.csv
Name: source_path, Length: 9491, dtype: object",z,41.66512772619618,0.9994190947117787,-3854.0,5582
"0       mounted_spiral6_10.08.2025.csv
1       mounted_spiral6_10.08.2025.csv
2       mounted_spiral6_10.08.2025.csv
3       mounted_spiral6_10.08.2025.csv
4       mounted_spiral6_10.08.2025.csv
                     ...              
9486    mounted_spiral6_10.08.2025.csv
9487    mounted_spiral6_10.08.2025.csv
9488    mounted_spiral6_10.08.2025.csv
9489    mounted_spiral6_10.08.2025.csv
9490    mounted_spiral6_10.08.2025.csv
Name: source_path, Length: 9491, dtype: object",mag,60.8646004664608,0.9997706511094001,8776.439938836247,5581
"0       mounted_spiral7_10.08.2025.csv
1       mounted_spiral7_10.08.2025.csv
2       mounted_spiral7_10.08.2025.csv
3       mounted_spiral7_10.08.2025.csv
4       mounted_spiral7_10.08.2025.csv
                     ...              
9145    mounted_spiral7_10.08.2025.csv
9146    mounted_spiral7_10.08.2025.csv
9147    mounted_spiral7_10.08.2025.csv
9148    mounted_spiral7_10.08.2025.csv
9149    mounted_spiral7_10.08.2025.csv
Name: source_path, Length: 9150, dtype: object",x,42.04418286464977,0.9999165105202776,7784.538554082702,5617
"0       mounted_spiral7_10.08.2025.csv
1       mounted_spiral7_10.08.2025.csv
2       mounted_spiral7_10.08.2025.csv
3       mounted_spiral7_10.08.2025.csv
4       mounted_spiral7_10.08.2025.csv
                     ...              
9145    mounted_spiral7_10.08.2025.csv
9146    mounted_spiral7_10.08.2025.csv
9147    mounted_spiral7_10.08.2025.csv
9148    mounted_spiral7_10.08.2025.csv
9149    mounted_spiral7_10.08.2025.csv
Name: source_path, Length: 9150, dtype: object",y,60.67138576955698,0.9998044875306437,-5934.747214498694,7023
