set,axis,num_runs,mean_rmse,median_rmse,mean_pearson_r,median_pearson_r,mean_peak_amp,std_peak_amp,mean_peak_idx,std_peak_idx,mean_frame_std,max_frame_std,rms_frame_std
reseated,mag,10,209.09949582445034,183.386736111179,0.9989421334846401,0.9993005123473071,12470.01360865661,345.46664081922734,6407.2,773.0310213697767,162.21103208115434,872.677905907495,229.84501440854052
reseated,x,10,141.71595150536274,105.5298421238328,0.9995408447245715,0.9998564300394318,10907.617074549325,90.75629454754079,5555.1,172.11998721821936,124.06238522931065,642.8629714021489,173.10733480010063
reseated,y,10,254.01520991725457,217.70627977984077,0.9984141752467682,0.9994178719884472,-6600.700381020184,8033.631450346724,6789.0,375.27403320773476,196.3766574347247,1128.7604706048135,290.67327776217263
reseated,z,10,198.07185391698675,144.09697560148265,0.9963111521980826,0.9978183127402496,-5568.6,369.36166557995705,6379.9,787.587385627779,176.08551876710214,730.8911615281718,217.3864514937547
