set,axis,num_runs,mean_rmse,median_rmse,mean_pearson_r,median_pearson_r,mean_peak_amp,std_peak_amp,mean_peak_idx,std_peak_idx,mean_frame_std,max_frame_std,rms_frame_std
mounted,mag,10,73.08246564310943,62.848787493001396,0.9996042633441627,0.9997450762459263,8757.532808776907,34.98432786372437,5519.8,107.66132081671672,57.372699474231375,1176.230415454146,78.75973375431148
mounted,x,10,57.55239201613682,38.89916831813733,0.9998157706872002,0.9999419667141338,7765.022406921953,53.88432053946671,5539.3,109.59384106782645,64.63680009389194,519.2385241871024,72.50632033845126
mounted,y,10,63.79099922595062,58.38686852135349,0.9996574891428885,0.9998018554616597,-5903.917358838959,38.33301449142756,6946.4,107.74989559159674,48.64447186397398,986.272551072978,67.477476424854
mounted,z,10,53.487243482619576,43.62365224437117,0.9992320285919043,0.9993990918330798,-3854.6,50.62845049969434,5519.7,108.66558792920601,46.59412596286558,724.1024858402296,58.91977698754089
