time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761160644513,simple,Load Cells,simple,simple.0,5317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,-2.0,3.77,1.52,3.43,4.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.43,8.15,0.0,0.0,0.0,1.0,1.0,-1.075891137123108,0.6525412201881409,-0.7041596174240112
1761160644515,simple,Load Cells,simple,simple.0,5318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,1.0,1.77,-0.48,-1.57,5.38,0.0,0.0,0.0,0.0,0.0,0.0,-1.87,-0.57,7.15,0.0,0.0,0.0,1.0,1.0,-0.13157261908054352,-0.0034499913454055786,-0.07672911137342453
1761160644517,simple,Load Cells,simple,simple.0,5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,-2.0,5.77,1.52,1.43,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.57,7.15,0.0,0.0,0.0,1.0,1.0,0.9774706959724426,-0.6776768565177917,0.6900764107704163
1761160644519,simple,Load Cells,simple,simple.0,5320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,3.0,4.77,-0.48,5.43,4.38,0.0,0.0,0.0,0.0,0.0,0.0,3.13,8.43,9.15,0.0,0.0,0.0,1.0,1.0,1.2359539270401,-0.6737340092658997,0.8571321964263916
1761160644522,simple,Load Cells,simple,simple.0,5321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,1.0,2.77,-2.48,-0.57,0.38,0.0,0.0,0.0,0.0,0.0,0.0,-3.87,0.43,3.15,0.0,0.0,0.0,1.0,1.0,0.7997958064079285,-0.5756556987762451,0.526419997215271
1761160644524,simple,Load Cells,simple,simple.0,5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,-2.0,1.77,-0.48,-2.57,1.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,-4.57,3.15,0.0,0.0,0.0,1.0,1.0,-0.10152848064899445,0.08723549544811249,-0.13403312861919403
1761160644526,simple,Load Cells,simple,simple.0,5323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.39,1.0,0.77,2.52,-0.57,1.38,0.0,0.0,0.0,0.0,0.0,0.0,-1.87,0.43,2.15,0.0,0.0,0.0,1.0,1.0,-1.3323023319244385,0.9152333736419678,-0.9290050268173218
1761160644528,simple,Load Cells,simple,simple.0,5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.39,-2.0,5.77,0.52,-0.57,1.38,0.0,0.0,0.0,0.0,0.0,0.0,-2.87,-2.57,7.15,0.0,0.0,0.0,1.0,1.0,-1.522409200668335,0.9280476570129395,-1.0538111925125122
1761160644530,simple,Load Cells,simple,simple.0,5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,-2.0,5.77,0.52,-1.57,3.38,0.0,0.0,0.0,0.0,0.0,0.0,1.13,-3.57,9.15,0.0,0.0,0.0,1.0,1.0,-0.9422464966773987,0.5165129899978638,-0.6308298707008362
1761160644532,simple,Load Cells,simple,simple.0,5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,0.77,2.52,-0.57,3.38,0.0,0.0,0.0,0.0,0.0,0.0,2.13,-0.57,4.15,0.0,0.0,0.0,1.0,1.0,0.020720098167657852,-0.03992132842540741,-0.025738246738910675
1761160644534,simple,Load Cells,simple,simple.0,5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.39,2.0,3.77,0.52,1.43,0.38,0.0,0.0,0.0,0.0,0.0,0.0,-2.87,3.43,4.15,0.0,0.0,0.0,1.0,1.0,1.04429292678833,-0.747169554233551,0.6988176703453064
1761160644537,simple,Load Cells,simple,simple.0,5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,5.77,0.52,-1.57,6.38,0.0,0.0,0.0,0.0,0.0,0.0,1.13,-1.57,12.15,0.0,0.0,0.0,1.0,1.0,1.5436474084854126,-1.1818684339523315,1.1572498083114624
1761160644539,simple,Load Cells,simple,simple.0,5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,0.77,0.52,-0.57,2.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,-0.57,3.15,0.0,0.0,0.0,1.0,1.0,0.4335680603981018,-0.33070629835128784,0.3049739599227905
1761160644541,simple,Load Cells,simple,simple.0,5330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,3.77,-0.48,2.43,0.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,2.43,4.15,0.0,0.0,0.0,1.0,1.0,-0.30095943808555603,0.22474229335784912,-0.1937652975320816
1761160644543,simple,Load Cells,simple,simple.0,5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,7.77,-1.48,3.43,4.38,0.0,0.0,0.0,0.0,0.0,0.0,3.13,3.43,12.15,0.0,0.0,0.0,1.0,1.0,-1.4115567207336426,1.0044403076171875,-0.8916117548942566
1761160644545,simple,Load Cells,simple,simple.0,5332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39,2.0,2.77,-0.48,-2.57,2.38,0.0,0.0,0.0,0.0,0.0,0.0,-2.87,-0.57,5.15,0.0,0.0,0.0,1.0,1.0,-1.4472988843917847,1.1552542448043823,-1.0334148406982422
1761160644547,simple,Load Cells,simple,simple.0,5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,2.0,1.77,1.52,-0.57,0.38,0.0,0.0,0.0,0.0,0.0,0.0,4.13,1.43,2.15,0.0,0.0,0.0,1.0,1.0,-0.8391640186309814,0.4204060733318329,-0.44094958901405334
1761160644550,simple,Load Cells,simple,simple.0,5334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,-1.0,1.77,0.52,-0.57,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-1.57,6.15,0.0,0.0,0.0,1.0,1.0,0.8008317947387695,-0.569741427898407,0.5167074203491211
1761160644552,simple,Load Cells,simple,simple.0,5335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,2.77,2.52,-0.57,1.38,0.0,0.0,0.0,0.0,0.0,0.0,3.13,-0.57,4.15,0.0,0.0,0.0,1.0,1.0,1.3027762174606323,-0.8861548900604248,0.8551896810531616
