time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761593692423,simple,Load Cells,simple,simple.0,20546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.84,319.22,180.91,-108.54,-111.83,-22.86,0.0,0.0,0.0,0.0,0.0,0.0,155.3,207.39,158.05,0.158,-0.158,0.0521,1.0,1.0,-1.0541349649429321,0.4997558891773224,308.78466796875
1761593692426,simple,Load Cells,simple,simple.0,20547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.84,328.22,180.91,-110.54,-114.83,-20.86,0.0,0.0,0.0,0.0,0.0,0.0,163.3,213.39,160.05,0.16,-0.16,0.0501,1.0,1.0,0.0031080148182809353,-0.3671776354312897,309.75836181640625
1761593692428,simple,Load Cells,simple,simple.0,20548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.84,333.22,182.91,-109.54,-118.83,-19.86,0.0,0.0,0.0,0.0,0.0,0.0,171.3,214.39,163.05,0.163,-0.163,0.0431,1.0,1.0,0.15332873165607452,-0.3514062464237213,310.037109375
1761593692430,simple,Load Cells,simple,simple.0,20549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.84,332.22,180.91,-110.54,-117.83,-21.86,0.0,0.0,0.0,0.0,0.0,0.0,167.3,214.39,159.05,0.159,-0.159,0.0471,1.0,1.0,-1.006996750831604,0.7752622961997986,319.3460998535156
1761593692432,simple,Load Cells,simple,simple.0,20550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.84,338.22,186.91,-110.54,-118.83,-20.86,0.0,0.0,0.0,0.0,0.0,0.0,172.3,219.39,166.05,0.166,-0.166,0.0471,1.0,1.0,-2.0699379444122314,1.7038028240203857,333.6439208984375
1761593692434,simple,Load Cells,simple,simple.0,20551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.84,359.22,196.91,-120.54,-120.83,-15.86,0.0,0.0,0.0,0.0,0.0,0.0,168.3,238.39,181.05,0.181,-0.181,0.0701,1.0,1.0,-2.2025463581085205,1.7047885656356812,346.6631164550781
1761593692437,simple,Load Cells,simple,simple.0,20552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.84,373.22,194.91,-121.54,-133.83,-14.86,0.0,0.0,0.0,0.0,0.0,0.0,186.3,239.39,180.05,0.18,-0.18,0.0531,1.0,1.0,-1.7145881652832031,1.2139040231704712,354.8041687011719
1761593692439,simple,Load Cells,simple,simple.0,20553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.84,382.22,199.91,-119.54,-138.83,-18.86,0.0,0.0,0.0,0.0,0.0,0.0,203.3,243.39,181.05,0.181,-0.181,0.0401,1.0,1.0,-0.6899793148040771,0.6890125274658203,356.93267822265625
1761593692441,simple,Load Cells,simple,simple.0,20554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.84,391.22,204.91,-123.54,-143.83,-17.86,0.0,0.0,0.0,0.0,0.0,0.0,206.3,247.39,187.05,0.187,-0.187,0.0411,1.0,1.0,0.5433845520019531,0.06505697965621948,362.5018615722656
1761593692443,simple,Load Cells,simple,simple.0,20555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.84,397.22,200.91,-119.54,-137.83,-14.86,0.0,0.0,0.0,0.0,0.0,0.0,215.3,259.39,186.05,0.186,-0.186,0.0441,1.0,1.0,1.068121075630188,-0.1936923712491989,370.5899658203125
1761593692445,simple,Load Cells,simple,simple.0,20556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.84,403.22,202.91,-126.54,-143.83,-12.86,0.0,0.0,0.0,0.0,0.0,0.0,214.3,259.39,190.05,0.19,-0.19,0.0451,1.0,1.0,0.7707876563072205,-0.16017816960811615,377.95111083984375
1761593692447,simple,Load Cells,simple,simple.0,20557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.84,409.22,209.91,-129.54,-145.83,-12.86,0.0,0.0,0.0,0.0,0.0,0.0,216.3,263.39,197.05,0.197,-0.197,0.0471,1.0,1.0,-0.266253262758255,0.34894198179244995,383.3639221191406
1761593692450,simple,Load Cells,simple,simple.0,20558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.84,419.22,208.91,-129.54,-152.83,-13.86,0.0,0.0,0.0,0.0,0.0,0.0,225.3,266.39,195.05,0.195,-0.195,0.0411,1.0,1.0,-1.6684859991073608,1.2217897176742554,394.1618347167969
1761593692452,simple,Load Cells,simple,simple.0,20559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.84,423.22,210.91,-126.54,-159.83,-12.86,0.0,0.0,0.0,0.0,0.0,0.0,241.3,263.39,198.05,0.198,-0.198,0.0221,1.0,1.0,-1.8342467546463013,1.2587538957595825,404.17205810546875
1761593692454,simple,Load Cells,simple,simple.0,20560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.84,432.22,218.91,-129.54,-169.83,-7.86,0.0,0.0,0.0,0.0,0.0,0.0,247.3,262.39,211.05,0.211,-0.211,0.0151,1.0,1.0,-0.9370664954185486,0.3548562526702881,412.9458923339844
1761593692456,simple,Load Cells,simple,simple.0,20561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.84,442.22,221.91,-140.54,-172.83,-8.86,0.0,0.0,0.0,0.0,0.0,0.0,245.3,269.39,213.05,0.213,-0.213,0.0241,1.0,1.0,-0.3527596890926361,-0.5209486484527588,420.10064697265625
1761593692458,simple,Load Cells,simple,simple.0,20562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.84,451.22,230.91,-136.54,-185.83,-6.86,0.0,0.0,0.0,0.0,0.0,0.0,261.3,265.39,224.05,0.224,-0.224,0.0041,1.0,1.0,0.3128734827041626,-1.4583605527877808,429.25714111328125
1761593692461,simple,Load Cells,simple,simple.0,20563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.84,455.22,231.91,-136.54,-193.83,-5.86,0.0,0.0,0.0,0.0,0.0,0.0,273.3,261.39,226.05,0.226,-0.226,-0.0119,1.0,1.0,0.5024623870849609,-1.7131670713424683,442.36181640625
1761593692463,simple,Load Cells,simple,simple.0,20564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.84,460.22,232.91,-147.54,-209.83,1.14,0.0,0.0,0.0,0.0,0.0,0.0,268.3,250.39,234.05,0.234,-0.234,-0.0179,1.0,1.0,-0.8619561195373535,-0.6757054328918457,446.0234375
1761593692465,simple,Load Cells,simple,simple.0,20565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.84,468.22,236.91,-150.54,-211.83,2.14,0.0,0.0,0.0,0.0,0.0,0.0,275.3,256.39,239.05,0.239,-0.239,-0.0189,1.0,1.0,-1.9492433071136475,0.1266639679670334,452.9280700683594
1761593692467,simple,Load Cells,simple,simple.0,20566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.84,476.22,239.91,-157.54,-217.83,4.14,0.0,0.0,0.0,0.0,0.0,0.0,275.3,258.39,244.05,0.244,-0.244,-0.0169,1.0,1.0,-2.7816731929779053,0.7289338707923889,465.1464538574219
1761593692469,simple,Load Cells,simple,simple.0,20567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.84,484.22,239.91,-162.54,-225.83,8.14,0.0,0.0,0.0,0.0,0.0,0.0,275.3,258.39,248.05,0.248,-0.248,-0.0169,1.0,1.0,-2.928786039352417,0.7614623308181763,477.1987609863281
1761593692471,simple,Load Cells,simple,simple.0,20568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.84,499.22,250.91,-172.54,-238.83,12.14,0.0,0.0,0.0,0.0,0.0,0.0,270.3,260.39,263.05,0.263,-0.263,-0.0099,1.0,1.0,-2.059577703475952,0.1665852963924408,482.73297119140625
