time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761335063877,simple,Load Cells,simple,simple.0,3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.58,0.76,-1.13,2.47,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,4.05,1.88,0.0,0.0,0.0,1.0,1.0,1.135979413986206,-0.7629409432411194,0.7993425726890564
1761335063879,simple,Load Cells,simple,simple.0,3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1.58,4.76,1.87,-0.53,2.12,0.0,0.0,0.0,0.0,0.0,0.0,4.03,1.05,6.88,0.0,0.0,0.0,1.0,1.0,1.574209451675415,-0.9694475531578064,0.9634845852851868
1761335063881,simple,Load Cells,simple,simple.0,3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.42,-1.24,-0.13,1.47,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.05,1.88,0.0,0.0,0.0,1.0,1.0,0.3449896574020386,-0.16017816960811615,0.10635238140821457
1761335063883,simple,Load Cells,simple,simple.0,3034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.84,2.58,0.76,0.87,-0.53,3.12,0.0,0.0,0.0,0.0,0.0,0.0,-1.97,2.05,3.88,0.0,0.0,0.0,1.0,1.0,-0.571874737739563,0.37949904799461365,-0.3180858790874481
1761335063885,simple,Load Cells,simple,simple.0,3035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,2.58,0.76,-0.13,-0.53,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.03,2.05,-0.12,0.0,0.0,0.0,1.0,1.0,-1.3991246223449707,0.9349476099014282,-0.8624740839004517
1761335063887,simple,Load Cells,simple,simple.0,3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,-1.42,-0.24,1.87,0.47,4.12,0.0,0.0,0.0,0.0,0.0,0.0,3.03,-0.95,3.88,0.0,0.0,0.0,1.0,1.0,-1.3980886936187744,0.9906403422355652,-0.8270233273506165
1761335063889,simple,Load Cells,simple,simple.0,3037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.84,0.58,2.76,-0.13,0.47,2.12,0.0,0.0,0.0,0.0,0.0,0.0,-2.97,1.05,4.88,0.0,0.0,0.0,1.0,1.0,-0.6045088768005371,0.2764921486377716,-0.23698613047599792
1761335063892,simple,Load Cells,simple,simple.0,3038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84,-0.42,3.76,3.87,-1.53,1.12,0.0,0.0,0.0,0.0,0.0,0.0,2.03,-1.95,4.88,0.0,0.0,0.0,1.0,1.0,0.9930107593536377,-0.6914768218994141,0.6526830792427063
1761335063894,simple,Load Cells,simple,simple.0,3039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.42,1.76,1.87,1.47,1.12,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.05,2.88,0.0,0.0,0.0,1.0,1.0,1.2830921411514282,-0.8353907465934753,0.8051700592041016
1761335063896,simple,Load Cells,simple,simple.0,3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84,1.58,1.76,-0.13,-1.53,0.12,0.0,0.0,0.0,0.0,0.0,0.0,-1.97,0.05,1.88,0.0,0.0,0.0,1.0,1.0,1.4353848695755005,-1.024154543876648,0.8998674154281616
1761335063898,simple,Load Cells,simple,simple.0,3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.58,1.76,-1.13,0.47,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2.05,0.88,0.0,0.0,0.0,1.0,1.0,0.3594937026500702,-0.06062127649784088,0.016511328518390656
1761335063900,simple,Load Cells,simple,simple.0,3042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,-1.42,1.76,-4.13,-1.53,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,-2.97,-2.95,-0.12,0.0,0.0,0.0,1.0,1.0,-0.8319119811058044,0.5653057098388672,-0.549730122089386
1761335063902,simple,Load Cells,simple,simple.0,3043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.84,0.58,0.76,-1.13,0.47,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,-3.97,1.05,-1.12,0.0,0.0,0.0,1.0,1.0,-1.2773940563201904,0.879747748374939,-0.8202245235443115
1761335063904,simple,Load Cells,simple,simple.0,3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-2.42,-0.24,-0.13,-0.53,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-2.95,-4.12,0.0,0.0,0.0,1.0,1.0,-1.2323278188705444,0.7925122976303101,-0.7881731390953064
1761335063907,simple,Load Cells,simple,simple.0,3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84,1.58,3.76,0.87,-2.53,1.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,-0.95,4.88,0.0,0.0,0.0,1.0,1.0,-0.08598840981721878,0.05224272608757019,0.03787893056869507
1761335063909,simple,Load Cells,simple,simple.0,3046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.84,1.58,0.76,0.87,3.47,3.12,0.0,0.0,0.0,0.0,0.0,0.0,-1.97,5.05,3.88,0.0,0.0,0.0,1.0,1.0,1.0106227397918701,-0.7392838597297668,0.7415528893470764
1761335063911,simple,Load Cells,simple,simple.0,3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.58,5.76,2.87,1.47,1.12,0.0,0.0,0.0,0.0,0.0,0.0,4.03,2.05,6.88,0.0,0.0,0.0,1.0,1.0,1.4037866592407227,-0.951704740524292,0.8755860328674316
1761335063913,simple,Load Cells,simple,simple.0,3048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,2.58,4.76,-0.13,3.47,2.12,0.0,0.0,0.0,0.0,0.0,0.0,2.03,6.05,6.88,0.0,0.0,0.0,1.0,1.0,1.2463139295578003,-0.8831977844238281,0.8639310002326965
1761335063915,simple,Load Cells,simple,simple.0,3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-1.42,2.76,-0.13,1.47,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,2.88,0.0,0.0,0.0,1.0,1.0,0.09686645865440369,-0.0054214149713516235,0.02525261975824833
