time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761593118492,simple,Load Cells,simple,simple.0,272136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.65,-1.83,1.62,-0.88,1.3,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,-4.53,-0.53,1.27,0.0,0.0,0.0,1.0,1.0,-0.08288039267063141,0.05618557333946228,-0.08644165843725204
1761593118494,simple,Load Cells,simple,simple.0,272137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-3.83,0.62,-1.88,-0.7,0.65,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,-4.53,1.27,0.0,0.0,0.0,1.0,1.0,1.0670850276947021,-0.7175981998443604,0.7318403720855713
1761593118496,simple,Load Cells,simple,simple.0,272138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,-0.83,1.62,0.12,1.3,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.47,1.27,0.0,0.0,0.0,1.0,1.0,1.1934776306152344,-0.8048336505889893,0.8245951533317566
1761593118499,simple,Load Cells,simple,simple.0,272139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,3.17,-0.38,3.12,-0.7,-2.35,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.47,-2.73,0.0,0.0,0.0,1.0,1.0,0.7759677171707153,-0.5465771555900574,0.4229813814163208
1761593118501,simple,Load Cells,simple,simple.0,272140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,1.17,-0.38,0.12,-2.7,-2.35,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,-1.53,-2.73,0.0,0.0,0.0,1.0,1.0,-0.003626017365604639,0.04928559064865112,-0.19959282875061035
1761593118503,simple,Load Cells,simple,simple.0,272141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-1.83,-0.38,0.12,-0.7,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.47,-2.53,1.27,0.0,0.0,0.0,1.0,1.0,-1.3400723934173584,1.014297366142273,-0.9144362211227417
1761593118505,simple,Load Cells,simple,simple.0,272142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,2.17,0.62,-2.88,0.3,-3.35,0.0,0.0,0.0,0.0,0.0,0.0,-3.53,2.47,-2.73,0.0,0.0,0.0,1.0,1.0,-1.5654034614562988,1.1168113946914673,-1.013989806175232
1761593118507,simple,Load Cells,simple,simple.0,272143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,-2.83,-3.38,-0.88,0.3,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.47,-2.53,-4.73,0.0,0.0,0.0,1.0,1.0,-0.8795682191848755,0.6244484186172485,-0.589551568031311
1761593118510,simple,Load Cells,simple,simple.0,272144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65,2.17,2.62,2.12,5.3,0.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,7.47,3.27,0.0,0.0,0.0,1.0,1.0,0.40248793363571167,-0.33957770466804504,0.31468650698661804
1761593118512,simple,Load Cells,simple,simple.0,272145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.17,1.62,1.12,-1.7,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.47,-1.53,2.27,0.0,0.0,0.0,1.0,1.0,1.0784810781478882,-0.8225764632225037,0.7808887362480164
1761593118514,simple,Load Cells,simple,simple.0,272146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,1.17,0.62,-0.88,-0.7,4.65,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.47,5.27,0.0,0.0,0.0,1.0,1.0,1.6052896976470947,-1.2035540342330933,0.9872803092002869
1761593118516,simple,Load Cells,simple,simple.0,272147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65,0.17,-1.38,2.12,-1.7,0.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,-1.53,-0.73,0.0,0.0,0.0,1.0,1.0,0.4335680603981018,-0.29571354389190674,0.29283326864242554
