time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1760643221234,simple,Load Cells,simple,simple.0,682573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96,-1.25,2.18,1.62,-0.84,2.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-2.09,5.1,0.0,0.0,0.0,1.0,1.0,0.48692232370376587,-0.4041418433189392,0.40355628728866577
1760643221236,simple,Load Cells,simple,simple.0,682574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.75,0.18,-0.38,1.16,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-1.34,1.91,1.1,0.0,0.0,0.0,1.0,1.0,1.1173312664031982,-0.8137050867080688,0.7974000573158264
1760643221238,simple,Load Cells,simple,simple.0,682575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.96,0.75,0.18,2.62,4.16,4.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,4.91,5.1,0.0,0.0,0.0,1.0,1.0,1.686616063117981,-1.2173540592193604,1.105287790298462
1760643221240,simple,Load Cells,simple,simple.0,682576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,1.75,1.18,-1.38,2.16,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-2.34,3.91,2.1,0.0,0.0,0.0,1.0,1.0,0.5651406645774841,-0.3691490590572357,0.35936421155929565
1760643221242,simple,Load Cells,simple,simple.0,682577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,1.75,0.18,2.62,-1.84,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.66,-0.09,0.1,0.0,0.0,0.0,1.0,1.0,-0.2211870551109314,0.33218488097190857,-0.31614336371421814
1760643221245,simple,Load Cells,simple,simple.0,682578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,-1.25,3.18,1.62,1.16,2.92,0.0,0.0,0.0,0.0,0.0,0.0,5.66,-0.09,6.1,0.0,0.0,0.0,1.0,1.0,-1.2908622026443481,0.9403690695762634,-0.8993817567825317
1760643221247,simple,Load Cells,simple,simple.0,682579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.75,2.18,-1.38,5.16,6.92,0.0,0.0,0.0,0.0,0.0,0.0,-1.34,6.91,9.1,0.0,0.0,0.0,1.0,1.0,-1.1655055284500122,0.7964551448822021,-0.7959431409835815
1760643221249,simple,Load Cells,simple,simple.0,682580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96,3.75,-1.82,-1.38,0.16,1.92,0.0,0.0,0.0,0.0,0.0,0.0,-3.34,3.91,0.1,0.0,0.0,0.0,1.0,1.0,-0.21497102081775665,0.11976398527622223,-0.1830814927816391
1760643221251,simple,Load Cells,simple,simple.0,682581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-1.25,2.18,-2.38,3.16,4.92,0.0,0.0,0.0,0.0,0.0,0.0,-3.34,1.91,7.1,0.0,0.0,0.0,1.0,1.0,0.7821837067604065,-0.5924127697944641,0.5890659093856812
1760643221253,simple,Load Cells,simple,simple.0,682582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.25,2.18,0.62,-0.84,2.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,-1.09,5.1,0.0,0.0,0.0,1.0,1.0,1.2017656564712524,-0.922626256942749,0.8464484214782715
1760643221255,simple,Load Cells,simple,simple.0,682583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.96,-0.25,2.18,-3.38,1.16,3.92,0.0,0.0,0.0,0.0,0.0,0.0,-6.34,0.91,6.1,0.0,0.0,0.0,1.0,1.0,1.5762815475463867,-1.1389899253845215,0.9950503706932068
1760643221257,simple,Load Cells,simple,simple.0,682584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.96,0.75,1.18,1.62,0.16,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,-2.34,0.91,1.1,0.0,0.0,0.0,1.0,1.0,0.3522416651248932,-0.21340660750865936,0.23067297041416168
1760643221259,simple,Load Cells,simple,simple.0,682585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,2.75,1.18,-2.38,2.16,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,-3.34,4.91,0.1,0.0,0.0,0.0,1.0,1.0,-0.539758563041687,0.3903418779373169,-0.4030706584453583
