time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761326035271,simple,Load Cells,simple,simple.0,88662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.67,2.37,-4.31,-2.78,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,-2.05,-1.11,-0.48,0.0,0.0,0.0,1.0,1.0,-1.3333383798599243,0.9004477262496948,-0.8585891127586365
1761326035273,simple,Load Cells,simple,simple.0,88663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,-2.33,3.37,-1.31,-2.78,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-5.11,0.52,0.0,0.0,0.0,1.0,1.0,-1.2773940563201904,0.8201122283935547,-0.8624740839004517
1761326035275,simple,Load Cells,simple,simple.0,88664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,-1.33,0.37,2.69,-2.78,-1.85,0.0,0.0,0.0,0.0,0.0,0.0,5.95,-4.11,-1.48,0.0,0.0,0.0,1.0,1.0,-0.33411160111427307,0.24494938552379608,-0.20347784459590912
1761326035277,simple,Load Cells,simple,simple.0,88665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,-0.33,-1.63,1.69,0.22,-4.85,0.0,0.0,0.0,0.0,0.0,0.0,2.95,-0.11,-6.48,0.0,0.0,0.0,1.0,1.0,0.522664487361908,-0.3859061598777771,0.3681055009365082
1761326035279,simple,Load Cells,simple,simple.0,88666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.33,0.37,0.69,0.22,2.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.11,2.52,0.0,0.0,0.0,1.0,1.0,1.2028017044067383,-0.8156765103340149,0.8309083580970764
1761326035281,simple,Load Cells,simple,simple.0,88667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,1.67,-0.63,0.69,-0.78,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.89,-3.48,0.0,0.0,0.0,1.0,1.0,1.5343233346939087,-1.0734400749206543,0.9663983583450317
1761326035283,simple,Load Cells,simple,simple.0,88668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.67,-1.63,-1.31,-0.78,0.15,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,1.89,-1.48,0.0,0.0,0.0,1.0,1.0,0.45791417360305786,-0.3297205865383148,0.2947757840156555
1761326035286,simple,Load Cells,simple,simple.0,88669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,2.67,1.37,2.69,0.22,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,3.95,2.89,-1.48,0.0,0.0,0.0,1.0,1.0,-1.161361575126648,0.8181408047676086,-0.8211957812309265
1761326035288,simple,Load Cells,simple,simple.0,88670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,-0.33,3.37,1.69,0.22,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,4.95,-0.11,2.52,0.0,0.0,0.0,1.0,1.0,-1.3483604192733765,0.9423404932022095,-0.8916117548942566
1761326035290,simple,Load Cells,simple,simple.0,88671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.74,0.67,-2.63,1.69,-0.78,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-0.11,-5.48,0.0,0.0,0.0,1.0,1.0,-1.140641450881958,0.7994122505187988,-0.7109583616256714
1761326035292,simple,Load Cells,simple,simple.0,88672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74,-1.33,0.37,3.69,-2.78,-3.85,0.0,0.0,0.0,0.0,0.0,0.0,1.95,-4.11,-3.48,0.0,0.0,0.0,1.0,1.0,-0.17871084809303284,0.18334239721298218,-0.057789649814367294
1761326035294,simple,Load Cells,simple,simple.0,88673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.67,-2.63,-0.31,1.22,-3.85,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,1.89,-6.48,0.0,0.0,0.0,1.0,1.0,0.8070478439331055,-0.5490414500236511,0.538560688495636
1761326035296,simple,Load Cells,simple,simple.0,88674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,-1.33,-0.63,-0.31,1.22,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.11,1.52,0.0,0.0,0.0,1.0,1.0,1.1898516416549683,-0.8600335121154785,0.7711761593818665
1761326035298,simple,Load Cells,simple,simple.0,88675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,-1.33,-4.63,-3.31,-4.78,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,-6.11,-5.48,0.0,0.0,0.0,1.0,1.0,1.4343488216400146,-0.9324833750724792,0.9304619431495667
1761326035301,simple,Load Cells,simple,simple.0,88676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.67,1.37,-0.31,0.22,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.89,0.52,0.0,0.0,0.0,1.0,1.0,0.07355634868144989,0.021685659885406494,-0.020881975069642067
1761326035303,simple,Load Cells,simple,simple.0,88677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.33,0.37,2.69,-0.78,2.15,0.0,0.0,0.0,0.0,0.0,0.0,2.95,-1.11,2.52,0.0,0.0,0.0,1.0,1.0,-1.2499399185180664,0.8984763026237488,-0.8527615666389465
1761326035305,simple,Load Cells,simple,simple.0,88678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74,4.67,2.37,1.69,0.22,1.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,4.89,3.52,0.0,0.0,0.0,1.0,1.0,-1.3980886936187744,0.9876832365989685,-0.9367750883102417
1761326035307,simple,Load Cells,simple,simple.0,88679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74,0.67,-0.63,-3.31,-1.78,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,-5.05,-1.11,-1.48,0.0,0.0,0.0,1.0,1.0,-1.0080327987670898,0.7111910581588745,-0.6259735822677612
1761326035309,simple,Load Cells,simple,simple.0,88680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,-1.33,3.37,0.69,-0.78,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.95,-2.11,2.52,0.0,0.0,0.0,1.0,1.0,-0.02641812525689602,-0.045835599303245544,-0.039335813373327255
1761326035311,simple,Load Cells,simple,simple.0,88681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74,-1.33,-0.63,-2.31,-0.78,0.15,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-2.11,-0.48,0.0,0.0,0.0,1.0,1.0,1.0950572490692139,-0.7920194268226624,0.6225742101669312
1761326035313,simple,Load Cells,simple,simple.0,88682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74,-3.33,0.37,1.69,2.22,0.15,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,-1.11,0.52,0.0,0.0,0.0,1.0,1.0,1.2048736810684204,-0.8615121245384216,0.7546648383140564
1761326035316,simple,Load Cells,simple,simple.0,88683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.33,-0.63,-0.31,-0.78,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-1.11,-3.48,0.0,0.0,0.0,1.0,1.0,0.7635356187820435,-0.46229884028434753,0.4681447446346283
