time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761323155588,simple,Load Cells,simple,simple.0,4180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.77,1.47,-0.63,-3.14,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.98,-2.37,1.66,0.0,0.0,0.0,1.0,1.0,1.5291433334350586,-1.0458401441574097,0.8862698674201965
1761323155591,simple,Load Cells,simple,simple.0,4181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.77,-3.53,-0.63,2.86,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.98,3.63,-3.34,0.0,0.0,0.0,1.0,1.0,-0.09324044734239578,0.24002082645893097,-0.15297260880470276
1761323155593,simple,Load Cells,simple,simple.0,4182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,1.77,0.47,2.37,-1.14,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.63,2.66,0.0,0.0,0.0,1.0,1.0,-1.3991246223449707,0.9916260838508606,-0.8867554664611816
1761323155595,simple,Load Cells,simple,simple.0,4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,-1.23,-0.53,0.37,2.86,3.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,1.63,2.66,0.0,0.0,0.0,1.0,1.0,-1.614095687866211,1.143425703048706,-1.0013635158538818
1761323155597,simple,Load Cells,simple,simple.0,4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,-2.23,-1.53,0.37,1.86,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.98,-0.37,-1.34,0.0,0.0,0.0,1.0,1.0,-0.8888922333717346,0.6377555131912231,-0.5239918828010559
1761323155599,simple,Load Cells,simple,simple.0,4185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,-2.23,0.47,-1.63,3.86,0.19,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,1.63,0.66,0.0,0.0,0.0,1.0,1.0,-0.07303834706544876,-0.03893561661243439,0.034965164959430695
1761323155601,simple,Load Cells,simple,simple.0,4186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,-0.23,2.47,1.37,0.86,2.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.63,4.66,0.0,0.0,0.0,1.0,1.0,0.9593405723571777,-0.7126696109771729,0.7124152779579163
1761323155603,simple,Load Cells,simple,simple.0,4187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,3.77,1.47,0.37,0.86,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.98,4.63,-0.34,0.0,0.0,0.0,1.0,1.0,1.3706345558166504,-0.9314976334571838,0.9120081067085266
1761323155605,simple,Load Cells,simple,simple.0,4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.77,-2.53,-3.63,-0.14,3.19,0.0,0.0,0.0,0.0,0.0,0.0,-4.02,0.63,0.66,0.0,0.0,0.0,1.0,1.0,1.3727065324783325,-0.9566332697868347,0.8697585463523865
1761323155608,simple,Load Cells,simple,simple.0,4189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,-2.23,-0.53,0.37,-2.14,1.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-4.37,0.66,0.0,0.0,0.0,1.0,1.0,-0.2817933261394501,0.31739920377731323,-0.24572741985321045
