time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761162485876,simple,Load Cells,simple,simple.0,23272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79,-0.98,-0.12,2.08,-2.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,-3.58,2.58,0.0,0.0,0.0,1.0,1.0,-0.500908374786377,0.24692080914974213,-0.3462522625923157
1761162485878,simple,Load Cells,simple,simple.0,23273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.02,-2.12,4.08,-2.6,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.29,-1.58,-2.42,0.0,0.0,0.0,1.0,1.0,0.19269691407680511,-0.24839937686920166,0.13451875746250153
1761162485880,simple,Load Cells,simple,simple.0,23274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,1.02,-0.12,4.08,-1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.29,-0.58,0.58,0.0,0.0,0.0,1.0,1.0,1.0494729280471802,-0.7718123197555542,0.7473804354667664
1761162485882,simple,Load Cells,simple,simple.0,23275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,-1.98,0.88,-0.92,-0.6,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,-2.58,0.58,0.0,0.0,0.0,1.0,1.0,1.8057565689086914,-1.2153825759887695,1.2072694301605225
1761162485885,simple,Load Cells,simple,simple.0,23276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79,-0.98,-1.12,-1.92,-1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,-3.71,-2.58,-0.42,0.0,0.0,0.0,1.0,1.0,0.2030569612979889,-0.11927112936973572,0.12771998345851898
1761162485887,simple,Load Cells,simple,simple.0,23277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.79,1.02,2.88,1.08,2.4,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-4.71,3.42,2.58,0.0,0.0,0.0,1.0,1.0,-0.8505600690841675,0.5381986498832703,-0.5065093040466309
1761162485889,simple,Load Cells,simple,simple.0,23278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79,1.02,3.88,-0.92,0.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,-3.71,1.42,6.58,0.0,0.0,0.0,1.0,1.0,-1.4032686948776245,0.9669832587242126,-0.9202637672424316
1761162485891,simple,Load Cells,simple,simple.0,23279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79,-1.98,0.88,-1.92,3.4,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-4.71,1.42,0.58,0.0,0.0,0.0,1.0,1.0,-1.2250758409500122,0.9403690695762634,-0.8653878569602966
1761162485893,simple,Load Cells,simple,simple.0,23280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.02,-1.12,-0.92,-1.6,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,-0.58,-1.42,0.0,0.0,0.0,1.0,1.0,-0.40404191613197327,0.20897090435028076,-0.24184240400791168
1761162485895,simple,Load Cells,simple,simple.0,23281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.02,-0.12,-1.92,1.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,-1.71,2.42,2.58,0.0,0.0,0.0,1.0,1.0,0.2983694076538086,-0.28782784938812256,0.2724369168281555
1761162485897,simple,Load Cells,simple,simple.0,23282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,1.02,0.88,1.08,-0.6,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.42,-1.42,0.0,0.0,0.0,1.0,1.0,1.1095613241195679,-0.8265193104743958,0.8581034541130066
1761162485900,simple,Load Cells,simple,simple.0,23283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,-0.98,-2.12,-0.92,1.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,-1.71,0.42,-0.42,0.0,0.0,0.0,1.0,1.0,1.4830410480499268,-1.0009902715682983,0.9052093029022217
1761162485902,simple,Load Cells,simple,simple.0,23284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,-0.98,-0.12,1.08,0.4,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.29,-0.58,-1.42,0.0,0.0,0.0,1.0,1.0,0.18233686685562134,-0.06456412374973297,-0.001456881989724934
1761162485904,simple,Load Cells,simple,simple.0,23285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,2.02,0.88,-0.92,2.4,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,4.42,0.58,0.0,0.0,0.0,1.0,1.0,-1.1240653991699219,0.701826810836792,-0.6847345232963562
1761162485906,simple,Load Cells,simple,simple.0,23286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.02,0.88,1.08,0.4,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.29,1.42,-0.42,0.0,0.0,0.0,1.0,1.0,-1.226111888885498,0.8230693340301514,-0.9047237038612366
1761162485908,simple,Load Cells,simple,simple.0,23287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,2.02,-5.12,1.08,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.42,-3.42,0.0,0.0,0.0,1.0,1.0,-1.0624229907989502,0.7683623433113098,-0.8488765358924866
1761162485910,simple,Load Cells,simple,simple.0,23288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,-2.98,-0.12,0.08,0.4,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.29,-2.58,-1.42,0.0,0.0,0.0,1.0,1.0,-0.20046696066856384,0.09709261357784271,-0.15054446458816528
1761162485913,simple,Load Cells,simple,simple.0,23289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,-1.98,0.88,0.08,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.29,-1.58,1.58,0.0,0.0,0.0,1.0,1.0,1.00544273853302,-0.7432267069816589,0.6929901838302612
1761162485915,simple,Load Cells,simple,simple.0,23290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,-3.98,2.88,0.08,-0.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,-4.58,5.58,0.0,0.0,0.0,1.0,1.0,1.674183964729309,-1.0211974382400513,1.1300547122955322
1761162485917,simple,Load Cells,simple,simple.0,23291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,-0.98,-0.12,1.08,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.42,0.58,0.0,0.0,0.0,1.0,1.0,1.1577354669570923,-0.7481552362442017,0.7760324478149414
1761162485919,simple,Load Cells,simple,simple.0,23292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.02,5.88,-0.92,1.4,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-1.71,1.42,5.58,0.0,0.0,0.0,1.0,1.0,0.005180024541914463,0.014785677194595337,-0.058760903775691986
1761162485921,simple,Load Cells,simple,simple.0,23293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.02,-1.12,0.08,2.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,2.42,0.58,0.0,0.0,0.0,1.0,1.0,-1.3711525201797485,0.9452975988388062,-0.8828704357147217
1761162485923,simple,Load Cells,simple,simple.0,23294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,-0.98,0.88,-1.92,-2.6,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-2.71,-3.58,0.58,0.0,0.0,0.0,1.0,1.0,-1.4043047428131104,0.835883617401123,-0.9222062826156616
