time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761161771884,simple,Load Cells,simple,simple.0,40617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,-0.95,4.28,-1.52,-0.77,4.53,0.0,0.0,0.0,0.0,0.0,0.0,-2.16,-1.72,8.81,0.0,0.0,0.0,1.0,1.0,1.4110387563705444,-1.129132866859436,0.6410280466079712
1761161771886,simple,Load Cells,simple,simple.0,40618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64,1.05,2.28,-1.52,0.23,2.53,0.0,0.0,0.0,0.0,0.0,0.0,-3.16,1.28,4.81,0.0,0.0,0.0,1.0,1.0,1.8787950277328491,-1.2193254232406616,0.9188068509101868
1761161771888,simple,Load Cells,simple,simple.0,40619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.05,0.28,-0.52,0.23,2.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,2.28,2.81,0.0,0.0,0.0,1.0,1.0,1.737898349761963,-1.2937467098236084,0.8265376687049866
1761161771891,simple,Load Cells,simple,simple.0,40620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.95,1.28,-0.52,1.23,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,0.28,0.81,0.0,0.0,0.0,1.0,1.0,0.10722651332616806,-0.15722103416919708,-0.26709502935409546
1761161771893,simple,Load Cells,simple,simple.0,40621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.64,-0.95,-0.72,3.48,-0.77,4.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,-1.72,3.81,0.0,0.0,0.0,1.0,1.0,-0.8023858070373535,0.5194700956344604,-0.9523151516914368
1761161771895,simple,Load Cells,simple,simple.0,40622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.64,-0.95,4.28,-1.52,4.23,3.53,0.0,0.0,0.0,0.0,0.0,0.0,-5.16,3.28,7.81,0.0,0.0,0.0,1.0,1.0,-1.026680827140808,0.7456909418106079,-1.0572106838226318
1761161771897,simple,Load Cells,simple,simple.0,40623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.64,1.05,-0.72,1.48,2.23,2.53,0.0,0.0,0.0,0.0,0.0,0.0,-2.16,3.28,1.81,0.0,0.0,0.0,1.0,1.0,-0.3144274950027466,0.0921640545129776,-0.5035955309867859
1761161771899,simple,Load Cells,simple,simple.0,40624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64,0.05,3.28,1.48,1.23,3.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,1.28,6.81,0.0,0.0,0.0,1.0,1.0,0.510750412940979,-0.5569271445274353,0.041763950139284134
1761161771901,simple,Load Cells,simple,simple.0,40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.05,3.28,-1.52,-0.77,3.53,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,1.28,6.81,0.0,0.0,0.0,1.0,1.0,1.535359263420105,-1.205525517463684,0.7493229508399963
1761161771903,simple,Load Cells,simple,simple.0,40626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.05,5.28,-1.52,1.23,1.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,1.28,6.81,0.0,0.0,0.0,1.0,1.0,2.14556622505188,-1.4425891637802124,1.0465267896652222
1761161771905,simple,Load Cells,simple,simple.0,40627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,-1.95,0.28,-1.52,-1.77,0.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,-3.72,0.81,0.0,0.0,0.0,1.0,1.0,1.4747530221939087,-1.1074471473693848,0.6633669137954712
1761161771908,simple,Load Cells,simple,simple.0,40628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,2.05,2.28,-0.52,-1.77,3.53,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,0.28,5.81,0.0,0.0,0.0,1.0,1.0,-0.13571664690971375,-0.08082836866378784,-0.41763949394226074
