time,phase,device_id,phase_name,phase_id,record_id,2-outer-x,2-outer-y,2-outer-z,2-inner-x,2-inner-y,2-inner-z,3-outer-x,3-outer-y,3-outer-z,3-inner-x,3-inner-y,3-inner-z,0-outer-x,0-outer-y,0-outer-z,0-inner-x,0-inner-y,0-inner-z,1-outer-x,1-outer-y,1-outer-z,1-inner-x,1-inner-y,1-inner-z,sum-x,sum-y,sum-z,moments-x,moments-y,moments-z,COPx,COPy,bx,by,bz
1761336858500,simple,Load Cells,simple,simple.0,83708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-1.43,-1.67,1.56,-3.41,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.24,-4.84,-0.74,0.0,0.0,0.0,1.0,1.0,0.9795426726341248,-0.7678694725036621,0.6803638339042664
1761336858502,simple,Load Cells,simple,simple.0,83709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,-0.43,-0.67,1.56,1.59,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,3.24,1.16,-0.74,0.0,0.0,0.0,1.0,1.0,1.648283839225769,-1.1636327505111694,1.1111152172088623
1761336858505,simple,Load Cells,simple,simple.0,83710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.32,3.57,-1.67,3.56,1.59,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,5.16,-3.74,0.0,0.0,0.0,1.0,1.0,0.3398096263408661,-0.03992132842540741,0.061189040541648865
1761336858507,simple,Load Cells,simple,simple.0,83711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.32,-1.43,-1.67,-0.44,1.59,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,-4.76,0.16,-3.74,0.0,0.0,0.0,1.0,1.0,-0.8256959319114685,0.5603771209716797,-0.513308048248291
1761336858509,simple,Load Cells,simple,simple.0,83712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,2.57,5.33,-2.44,0.59,1.93,0.0,0.0,0.0,0.0,0.0,0.0,-2.76,3.16,7.26,0.0,0.0,0.0,1.0,1.0,-1.3493964672088623,0.9531832933425903,-0.8163394927978516
1761336858511,simple,Load Cells,simple,simple.0,83713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-1.43,-1.67,-0.44,-1.41,0.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,-2.84,-0.74,0.0,0.0,0.0,1.0,1.0,-1.2468318939208984,0.8378550410270691,-0.7332972288131714
1761336858513,simple,Load Cells,simple,simple.0,83714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,2.57,0.33,2.56,1.59,2.93,0.0,0.0,0.0,0.0,0.0,0.0,1.24,4.16,3.26,0.0,0.0,0.0,1.0,1.0,-0.4351220726966858,0.16461387276649475,-0.09226918965578079
1761336858515,simple,Load Cells,simple,simple.0,83715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-1.43,-1.67,3.56,-2.41,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,2.24,-3.84,-1.74,0.0,0.0,0.0,1.0,1.0,0.38591185212135315,-0.1621495932340622,0.26952314376831055
1761336858518,simple,Load Cells,simple,simple.0,83716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.32,1.57,0.33,1.56,1.59,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-1.76,3.16,0.26,0.0,0.0,0.0,1.0,1.0,1.3519864082336426,-0.8891120553016663,0.8726722598075867
1761336858520,simple,Load Cells,simple,simple.0,83717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32,1.57,-0.67,-0.44,-0.41,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,-2.76,1.16,-2.74,0.0,0.0,0.0,1.0,1.0,1.4799330234527588,-0.9911332130432129,0.8590747117996216
1761336858522,simple,Load Cells,simple,simple.0,83718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,1.57,2.33,3.56,0.59,1.93,0.0,0.0,0.0,0.0,0.0,0.0,3.24,2.16,4.26,0.0,0.0,0.0,1.0,1.0,0.21134500205516815,-0.030064210295677185,0.041763950139284134
1761336858524,simple,Load Cells,simple,simple.0,83719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,-1.43,-1.67,2.56,1.59,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.16,-3.74,0.0,0.0,0.0,1.0,1.0,-1.1152592897415161,0.7486481070518494,-0.6905620098114014
1761336858526,simple,Load Cells,simple,simple.0,83720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,2.57,2.33,-0.44,1.59,2.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,4.16,5.26,0.0,0.0,0.0,1.0,1.0,-1.237507939338684,0.8595407009124756,-0.7794318199157715
1761336858528,simple,Load Cells,simple,simple.0,83721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,-0.43,-1.67,2.56,-1.41,0.93,0.0,0.0,0.0,0.0,0.0,0.0,7.24,-1.84,-0.74,0.0,0.0,0.0,1.0,1.0,-1.071747064590454,0.7240052819252014,-0.7070733904838562
1761336858530,simple,Load Cells,simple,simple.0,83722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,-3.43,-0.67,1.56,1.59,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,2.24,-1.84,-1.74,0.0,0.0,0.0,1.0,1.0,-0.2988874316215515,0.02365708351135254,-0.07527223229408264
1761336858533,simple,Load Cells,simple,simple.0,83723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,-0.43,3.33,-1.44,-0.41,-3.07,0.0,0.0,0.0,0.0,0.0,0.0,-2.76,-0.84,0.26,0.0,0.0,0.0,1.0,1.0,0.9847226738929749,-0.6944339275360107,0.7857449650764465
1761336858535,simple,Load Cells,simple,simple.0,83724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,-0.43,3.33,-1.44,3.59,1.93,0.0,0.0,0.0,0.0,0.0,0.0,2.24,3.16,5.26,0.0,0.0,0.0,1.0,1.0,1.594929575920105,-1.0596401691436768,1.0309867858886719
1761336858537,simple,Load Cells,simple,simple.0,83725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.57,1.33,-0.44,1.59,1.93,0.0,0.0,0.0,0.0,0.0,0.0,4.24,2.16,3.26,0.0,0.0,0.0,1.0,1.0,1.139087438583374,-0.7501266598701477,0.6959039568901062
1761336858539,simple,Load Cells,simple,simple.0,83726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-1.43,1.33,2.56,2.59,4.93,0.0,0.0,0.0,0.0,0.0,0.0,2.24,1.16,6.26,0.0,0.0,0.0,1.0,1.0,-0.03470616415143013,-0.017249956727027893,0.08401352167129517
1761336858541,simple,Load Cells,simple,simple.0,83727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32,0.57,1.33,-1.44,-3.41,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-3.76,-2.84,1.26,0.0,0.0,0.0,1.0,1.0,-1.3043302297592163,0.9034048318862915,-0.8372215032577515
1761336858543,simple,Load Cells,simple,simple.0,83728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,4.57,-0.67,-1.44,-4.41,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.16,-2.74,0.0,0.0,0.0,1.0,1.0,-1.3514684438705444,0.9053762555122375,-0.8401352763175964
1761336858545,simple,Load Cells,simple,simple.0,83729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,0.57,3.33,-1.44,-3.41,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,-2.76,-2.84,1.26,0.0,0.0,0.0,1.0,1.0,-1.1364973783493042,0.7318909764289856,-0.6735650897026062
1761336858548,simple,Load Cells,simple,simple.0,83730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,1.57,-0.67,-1.44,-1.41,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.16,-0.74,0.0,0.0,0.0,1.0,1.0,0.29940542578697205,-0.03302134573459625,0.08692728728055954
1761336858550,simple,Load Cells,simple,simple.0,83731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.57,2.33,1.56,1.59,-3.07,0.0,0.0,0.0,0.0,0.0,0.0,3.24,2.16,-0.74,0.0,0.0,0.0,1.0,1.0,1.1556634902954102,-0.7777265906333923,0.8100263476371765
1761336858552,simple,Load Cells,simple,simple.0,83732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.57,0.33,0.56,0.59,-3.07,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.16,-2.74,0.0,0.0,0.0,1.0,1.0,1.692832112312317,-1.1675755977630615,1.110144019126892
1761336858554,simple,Load Cells,simple,simple.0,83733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.57,-0.67,-0.44,1.59,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.24,2.16,-0.74,0.0,0.0,0.0,1.0,1.0,0.9583045840263367,-0.5298200845718384,0.578382134437561
1761336858556,simple,Load Cells,simple,simple.0,83734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32,-0.43,1.33,-0.44,2.59,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,-2.76,2.16,-0.74,0.0,0.0,0.0,1.0,1.0,-0.11292453855276108,0.005914270877838135,0.048562731593847275
1761336858558,simple,Load Cells,simple,simple.0,83735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.32,-4.43,-0.67,4.56,0.59,-1.07,0.0,0.0,0.0,0.0,0.0,0.0,1.24,-3.84,-1.74,0.0,0.0,0.0,1.0,1.0,-1.1851896047592163,0.9290333390235901,-0.8362502455711365
